Applicant ID,Position,Application Date,Stage Name,Applicant Status,OwnerName,Country,Applicant Name,Salary Expectations
3340,Operations Manager,2/27/2019,Test task,lost,Raj Koothrappali,United Kingdom,Olena  Tytov,"$1,600"
3341,Data Analyst,2/27/2019,Test task,lost,Leslie Winkle,South Korea,Kate  Maruffi,"$1,200"
3342,Full Stack Engineer,2/27/2019,Profile review,lost,Sheldon Cooper,Singapore,Karolina  Gartvich,"$1,000"
3319,Front-End Developer,2/26/2019,Application,lost,Leslie Winkle,United States,Katarzyna  Pidmohylniy,"$2,700"
3320,Operations Manager,2/26/2019,Profile review,lost,Raj Koothrappali,Germany,Valeriia   Novikov,"$3,300"
3321,Operations Manager,2/26/2019,Test task,lost,Raj Koothrappali,Sweeden,Yehor  Gaidau,"$1,400"
3322,Data Analyst,2/26/2019,Profile review,lost,Leslie Winkle,United States,Keifer   Maksymenko,"$1,100"
3323,Data Analyst,2/26/2019,Profile review,lost,Leslie Winkle,Ukraine,Adharsh   Azuaje,"$1,300"
3324,Operations Manager,2/26/2019,Test task,lost,Raj Koothrappali,France,Julia   Niepokoj,"$1,800"
3325,Operations Manager,2/26/2019,Profile review,lost,Raj Koothrappali,Brazil,Katarzyna  MAMMADOVA,$600
3326,Product Manager,2/26/2019,Application,lost,Sheldon Cooper,France,Ihor  Maleyev,"$3,300"
3327,Operations Manager,2/26/2019,Profile review,lost,Raj Koothrappali,Brazil,Nasser  Banasik,"$1,400"
3328,Operations Manager,2/26/2019,Profile review,lost,Raj Koothrappali,Brazil,Sylwia  Pavlova,$500
3329,Operations Manager,2/26/2019,Profile review,lost,Raj Koothrappali,Germany,Olha  Golovatiuk,"$1,000"
3330,Operations Manager,2/26/2019,Test task,lost,Raj Koothrappali,South Korea,Karina  Bekish,$700
3331,Technical Content Writer,2/26/2019,Application,lost,Leslie Winkle,Ukraine,Anna-Mariia  Tereschenko,$300
3332,Operations Manager,2/26/2019,Test task,lost,Raj Koothrappali,United Kingdom,Olga  Usachev,"$1,600"
3333,Technical Content Writer,2/26/2019,Test task,lost,Leslie Winkle,Poland,Aravind  Sobol,$400
3311,Chief Operating Officer,2/25/2019,Profile review,lost,Raj Koothrappali,Brazil,Aneesh  Dad,"$3,300"
3313,Data Analyst,2/25/2019,Profile review,lost,Leslie Winkle,France,MUHAMMAD   Klimek,"$2,100"
3314,Technical Content Writer,2/25/2019,Application,lost,Leslie Winkle,Germany,Marcin  Wysocki,"$1,000"
3315,Chief Operating Officer,2/25/2019,Profile review,lost,Raj Koothrappali,United Kingdom,erekle   Gehrhardt,"$3,900"
3316,Data Analyst,2/25/2019,Profile review,lost,Leslie Winkle,Singapore,Marcin  Koropenko,"$1,700"
3317,Data Analyst,2/25/2019,Profile review,lost,Leslie Winkle,India,Andriy  Huk,"$6,000"
3306,Technical Content Writer,2/24/2019,Application,lost,Leslie Winkle,India,Yvonne  Abyzov,"$1,000"
3307,Front-End Developer,2/24/2019,Application,lost,Leslie Winkle,Canada,Neil Simon  Khmil,"$2,300"
3308,Product Manager,2/24/2019,Application,lost,Sheldon Cooper,Poland,Carlos   Bunakov,"$1,700"
3309,Data Analyst,2/24/2019,RPI,lost,Leslie Winkle,Sweeden,Daniel  Melnyk,"$1,000"
3310,Front-End Developer,2/24/2019,RPI,lost,Leslie Winkle,Poland,Vika  Filipska,"$2,000"
3304,Data Analyst,2/23/2019,Test task,lost,Leslie Winkle,United States,Alexander  Pushkar,$800
3305,Data Analyst,2/23/2019,Profile review,lost,Leslie Winkle,France,Delton  Dhalkari Dhalkari,"$1,800"
3281,Full Stack Engineer,2/22/2019,Application,lost,Leslie Winkle,United Kingdom,Ilya  Tierieshchienko,"$2,300"
3282,Data Analyst,2/22/2019,Profile review,lost,Leslie Winkle,Netherlands,Mikita  Durkalec,"$1,000"
3303,Operations Manager,2/22/2019,Application,lost,Leslie Winkle,Spain,Krzysztof  Lagas,"$1,300"
3272,Data Analyst,2/21/2019,Profile review,lost,Leslie Winkle,Singapore,Olga  Murteza,"$1,500"
3273,Technical Content Writer,2/21/2019,Profile review,lost,Leslie Winkle,India,John  Nwanganga,$500
3274,Data Analyst,2/21/2019,Profile review,lost,Leslie Winkle,United States,Daria  Aulia Nugroho,$700
3275,Data Analyst,2/21/2019,Profile review,lost,Leslie Winkle,India,Paulina  Rosołowski,"$1,300"
3276,Technical Content Writer,2/21/2019,Test task,lost,Leslie Winkle,Singapore,Tamir   Kret,$500
3277,Full Stack Engineer,2/21/2019,Profile review,lost,Sheldon Cooper,United Kingdom,Angelo  Knap,"$1,600"
3278,Data Analyst,2/21/2019,Test task,lost,Leslie Winkle,South Korea,Arkadiusz   Bekric,"$2,000"
3279,Data Analyst,2/21/2019,Profile review,lost,Leslie Winkle,Canada,Ilya  Jafarov,"$1,000"
3280,Operations Manager,2/21/2019,Application,lost,Leslie Winkle,Singapore,Monica   Gutsal,$700
3265,Data Analyst,2/20/2019,Profile review,lost,Leslie Winkle,Singapore,Serhii  Negrín,"$1,200"
3266,Front-End Developer,2/20/2019,Application,lost,Leslie Winkle,Spain,Vladimir   Krishnan,$700
3270,Full Stack Engineer,2/20/2019,Test task,lost,Sheldon Cooper,Sweeden,Vadzim   Yasinski,"$2,400"
3256,Operations Manager,2/19/2019,Application,lost,Leslie Winkle,India,Zahra Hassan  shishniashvili,"$3,600"
3259,Front-End Developer,2/19/2019,Application,lost,Leslie Winkle,Germany,Denys  Chumachenko,"$2,200"
3261,Front-End Developer,2/19/2019,Application,lost,Leslie Winkle,Canada,Shalva  Volkova,"$2,700"
3262,Data Analyst,2/19/2019,Profile review,lost,Leslie Winkle,Ukraine,Yevhen  Pasko,"$1,100"
3264,Data Analyst,2/19/2019,Profile review,lost,Leslie Winkle,United States,Ihor  Gloria Simanjuntak,"$2,400"
3253,Product Manager,2/18/2019,Application,lost,Sheldon Cooper,Germany,Natalia   Levitsky,"$2,400"
3254,Front-End Developer,2/18/2019,Application,lost,Leslie Winkle,Ukraine,Vasylyna  Kovtun,"$3,300"
3255,Operations Manager,2/18/2019,Profile review,lost,Raj Koothrappali,India,Serhii  Aslan,"$2,300"
3250,Technical Content Writer,2/17/2019,Application,lost,Leslie Winkle,India,Zahra Hassan  Gordeev,"$1,000"
3252,Front-End Developer,2/17/2019,Application,lost,Leslie Winkle,Poland,Grzegorz  Dunn,"$2,600"
3245,Junior Full Stack Engineer,2/15/2019,Profile review,lost,Sheldon Cooper,Poland,Yehor  Buka,"$1,100"
3246,Front-End Developer,2/15/2019,Application,lost,Leslie Winkle,Poland,Alise   Moss,"$1,000"
3248,Full Stack Engineer,2/15/2019,Application,lost,Leslie Winkle,Brazil,Tamir  Haziyev,"$1,000"
3239,Product Manager,2/14/2019,Application,lost,Sheldon Cooper,Netherlands,Sarah   Sandru,"$2,900"
3240,Front-End Developer,2/14/2019,Application,lost,Leslie Winkle,Spain,Alexandr  Wold,$400
3241,Front-End Developer,2/14/2019,Test task,lost,Leslie Winkle,South Korea,Valentine  Millares,"$1,900"
3242,Front-End Developer,2/14/2019,Test task,lost,Leslie Winkle,France,Orest  Khmel,"$1,800"
3243,Front-End Developer,2/14/2019,Application,lost,Leslie Winkle,Germany,Ewa  Kryniewska,$700
3244,Front-End Developer,2/14/2019,Application,lost,Leslie Winkle,United States,Magdalena  Urzyńska,"$3,600"
3232,Technical Content Writer,2/13/2019,Application,lost,Leslie Winkle,United Kingdom,Mikayel  Poole,"$1,400"
3233,Full Stack Engineer,2/13/2019,Profile review,lost,Sheldon Cooper,Singapore,Anna   D ghosh,"$6,000"
3235,Operations Manager,2/13/2019,Profile review,lost,Raj Koothrappali,Ukraine,Svetlana  Nyzhnyk,"$4,600"
3236,Operations Manager,2/13/2019,Application,lost,Leslie Winkle,Germany,Natalya   Kovalova,"$5,200"
3237,Chief Operating Officer,2/13/2019,Profile review,lost,Raj Koothrappali,Brazil,Kushagra  Yerin,"$2,300"
3231,Operations Manager,2/12/2019,Profile review,lost,Raj Koothrappali,Singapore,Marcin  Ramirez,"$2,500"
3225,Operations Manager,2/11/2019,Application,lost,Leslie Winkle,Sweeden,Ulan  Kartel,"$1,600"
3226,Technical Content Writer,2/11/2019,Application,lost,Leslie Winkle,Spain,Iaroslav  Gapanyuk,$700
3228,Technical Content Writer,2/11/2019,Profile review,lost,Leslie Winkle,Canada,Crispin Blasse  Leger,"$1,300"
3229,Product Manager,2/11/2019,Application,lost,Sheldon Cooper,Ukraine,Mariusz   Quadri,"$3,100"
3230,Technical Content Writer,2/11/2019,Application,lost,Leslie Winkle,Netherlands,Kirill  Vergun,$700
3224,Product Manager,2/10/2019,Application,lost,Sheldon Cooper,Sweeden,Vanda  Gibbons,"$5,400"
3220,Front-End Developer,2/9/2019,Application,lost,Leslie Winkle,United Kingdom,Rodrigue  Patel  Patel,"$1,000"
3222,Full Stack Engineer,2/9/2019,Application,lost,Leslie Winkle,Germany,Valentyna  Tomashevsky,$700
3218,Front-End Developer,2/8/2019,Application,lost,Leslie Winkle,Spain,Valentyn  Ivashkiv,"$2,300"
3219,Front-End Developer,2/8/2019,Test task,lost,Leslie Winkle,India,PAWEL  Yerin,"$1,000"
3216,Full Stack Engineer,2/7/2019,Application,lost,Leslie Winkle,Canada,Ines  Pourmand,"$1,400"
3217,Technical Content Writer,2/7/2019,Application,lost,Leslie Winkle,Canada,Elisa  Ibegbulem,$700
3207,Operations Manager,2/6/2019,Application,lost,Leslie Winkle,India,Dmytro   Anishina,"$2,900"
3208,Full Stack Engineer,2/6/2019,Application,lost,Leslie Winkle,France,Vasyl  Iakobidze Iakobidze,"$1,600"
3209,Operations Manager,2/6/2019,Application,lost,Leslie Winkle,Spain,Brian  Kryshevych,"$2,300"
3210,Full Stack Engineer,2/6/2019,Offer,won,Sheldon Cooper,Netherlands,Serhii  Meservey,"$2,200"
3211,Operations Manager,2/6/2019,Application,lost,Leslie Winkle,Poland,Varun  khan,"$1,700"
3212,Full Stack Engineer,2/6/2019,RPI,lost,Sheldon Cooper,Singapore,Roman  Al Nasser,"$2,300"
3213,Operations Manager,2/6/2019,Profile review,lost,Leslie Winkle,Ukraine,Andrey  Koretsky,"$6,000"
3214,Technical Content Writer,2/6/2019,Profile review,lost,Leslie Winkle,Spain,Yevhen   Ahmad,$500
3215,Full Stack Engineer,2/6/2019,Profile review,lost,Sheldon Cooper,Spain,Elnur  Thomson,"$4,200"
3205,Technical Content Writer,2/5/2019,Profile review,lost,Leslie Winkle,Brazil,Anton  Joniec,$800
3206,Technical Content Writer,2/5/2019,Test task,lost,Leslie Winkle,Ukraine,Kaushal Doshi  Carter,$600
3199,Technical Content Writer,2/4/2019,Application,lost,Leslie Winkle,Canada,Roman  Chumachenko,"$1,300"
3200,Operations Manager,2/4/2019,Profile review,lost,Raj Koothrappali,Singapore,Daria  Brańka,"$3,100"
3202,Chief Operating Officer,2/4/2019,Prescreen call,lost,Raj Koothrappali,Singapore,Jarosław  Tretiak,"$5,200"
3203,Front-End Developer,2/4/2019,Test task,lost,Leslie Winkle,India,Marina  Saladra,"$1,400"
3204,Front-End Developer,2/4/2019,Profile review,lost,Leslie Winkle,Poland,Alex  Kovner,"$2,400"
3198,Full Stack Engineer,2/3/2019,Profile review,lost,Sheldon Cooper,France,Anshu    PAUL,"$2,000"
3197,Front-End Developer,2/2/2019,Application,lost,Leslie Winkle,Sweeden,Alina  Malenkov,"$3,300"
3193,Operations Manager,1/31/2019,Profile review,lost,Raj Koothrappali,Germany,Alina  Kisilyov,"$6,000"
3194,Junior Full Stack Engineer,1/31/2019,Test task,lost,Sheldon Cooper,United States,Vyacheslav   Yannos,"$2,300"
3195,Technical Content Writer,1/31/2019,Profile review,lost,Leslie Winkle,Brazil,Vasylyna  Yankovska,"$1,500"
3196,Front-End Developer,1/31/2019,Test task,lost,Leslie Winkle,Sweeden,Denis  ILNICKI,"$2,700"
3191,Operations Manager,1/30/2019,Application,lost,Leslie Winkle,Ukraine,Sujith  Khrabrov,"$5,900"
3192,Product Manager,1/30/2019,Profile review,lost,Sheldon Cooper,Netherlands,Mohammad  Garg,"$3,300"
3186,Technical Content Writer,1/29/2019,Application,lost,Leslie Winkle,Sweeden,Mykola  Wilson,"$1,700"
3187,Product Manager,1/29/2019,Profile review,lost,Sheldon Cooper,Sweeden,Vladislav  Ilyash,"$6,000"
3188,Technical Content Writer,1/29/2019,Application,lost,Leslie Winkle,Singapore,Daryna  Drugova,"$1,600"
3189,Technical Content Writer,1/29/2019,Profile review,lost,Leslie Winkle,Canada,Grygorii  Ghosh,$800
3190,Operations Manager,1/29/2019,Profile review,lost,Raj Koothrappali,Germany,Rostyslav  Kityk,"$1,700"
3182,Chief Operating Officer,1/28/2019,Profile review,lost,Raj Koothrappali,United States,Dmitry  Lobanova,"$5,900"
3183,Operations Manager,1/28/2019,Profile review,lost,Raj Koothrappali,Singapore,Hassan  Yusko,"$3,100"
3184,Full Stack Engineer,1/28/2019,Profile review,lost,Sheldon Cooper,Ukraine,Konrad  Stasko,"$2,200"
3181,Operations Manager,1/27/2019,Profile review,lost,Raj Koothrappali,France,Olga  Sushchuk,"$4,200"
3179,Technical Content Writer,1/26/2019,Application,lost,Leslie Winkle,Spain,Krystal   Davydov,"$4,200"
3180,Operations Manager,1/26/2019,Profile review,lost,Raj Koothrappali,Canada,Maximilian  Verkunich,"$2,700"
3174,Product Manager,1/25/2019,Profile review,lost,Sheldon Cooper,India,Aditya   Shah,"$3,900"
3175,Junior Full Stack Engineer,1/25/2019,Profile review,lost,Sheldon Cooper,Canada,Łukasz  Zhukov,$500
3176,Full Stack Engineer,1/25/2019,Offer,won,Sheldon Cooper,United States,Oleg  Kulakov,"$2,300"
3177,Front-End Developer,1/25/2019,Application,lost,Leslie Winkle,Poland,Chrystyna  Arenas,$600
3178,Technical Content Writer,1/25/2019,Application,lost,Leslie Winkle,Canada,nishanth  Kulgawczuk,"$1,000"
3167,Front-End Developer,1/24/2019,Profile review,lost,Sheldon Cooper,Poland,Jatin  Blasse Blasse,"$3,900"
3168,Technical Content Writer,1/24/2019,Application,lost,Leslie Winkle,Netherlands,Zahra Hassan   Rodousakis,"$1,300"
3169,Operations Manager,1/24/2019,Profile review,lost,Raj Koothrappali,Germany,Jamie  singh,"$2,900"
3170,Product Manager,1/24/2019,Profile review,lost,Sheldon Cooper,Netherlands,Nikita  Wen,"$2,900"
3171,Operations Manager,1/24/2019,Profile review,lost,Raj Koothrappali,Brazil,Oleg  Tomaszewski-Guillon,"$3,300"
3173,Full Stack Engineer,1/24/2019,Profile review,lost,Sheldon Cooper,Poland,Anton   Szewczyk,"$1,600"
3163,Technical Content Writer,1/23/2019,Test task,lost,Leslie Winkle,Spain,Anastasia   Maximov,$500
3164,Front-End Developer,1/23/2019,Test task,lost,Leslie Winkle,Singapore,Piotr  Papoutsellis,"$2,400"
3166,Front-End Developer,1/23/2019,Application,lost,Leslie Winkle,Sweeden,Akshit  Gyrenko,$700
3159,Full Stack Engineer,1/22/2019,Profile review,lost,Sheldon Cooper,United States,Anna   Floyd,"$5,500"
3160,Technical Content Writer,1/22/2019,Application,lost,Leslie Winkle,India,Nina   Santos,$700
3161,Operations Manager,1/22/2019,Profile review,lost,Raj Koothrappali,Spain,Chandni Verma   Holca,"$7,800"
3162,Front-End Developer,1/22/2019,Profile review,lost,Sheldon Cooper,Germany,Olena  Levaneuski-Peravozchykau,$600
3148,Operations Manager,1/21/2019,Profile review,lost,Raj Koothrappali,Ukraine,karthikeyan   Uridia,"$1,500"
3149,Technical Content Writer,1/21/2019,Application,lost,Leslie Winkle,Brazil,Igor   Zaleski,"$1,000"
3152,Full Stack Engineer,1/21/2019,Test task,lost,Sheldon Cooper,Singapore,Cedric  Khrystych,"$3,300"
3154,Technical Content Writer,1/21/2019,Test task,lost,Leslie Winkle,Ukraine,Tamer Al  Sankowska Sankowska,$600
3155,Front-End Developer,1/21/2019,Application,lost,Leslie Winkle,Spain,Karina  Deundiak,$400
3156,Technical Content Writer,1/21/2019,Profile review,lost,Leslie Winkle,United Kingdom,Alexander  Pai,$600
3157,Technical Content Writer,1/21/2019,Profile review,lost,Leslie Winkle,South Korea,Obodugo  Tiwari,$800
3158,Technical Content Writer,1/21/2019,Application,lost,Leslie Winkle,France,Melwyn  Marchenko,"$1,100"
3146,Operations Manager,1/20/2019,Profile review,lost,Raj Koothrappali,Brazil,Olexander  Shemet,$900
3143,Front-End Developer,1/19/2019,Application,lost,Leslie Winkle,Germany,Tatiana  Didukh,"$1,300"
3144,Front-End Developer,1/19/2019,Application,lost,Leslie Winkle,Netherlands,Jozef  Bibik,"$1,000"
3145,Technical Content Writer,1/19/2019,Application,lost,Leslie Winkle,Sweeden,Karina  Haziyev,"$2,000"
3141,Operations Manager,1/18/2019,Profile review,lost,Raj Koothrappali,Brazil,Andriy  Melnychuk,"$3,300"
3142,Technical Content Writer,1/18/2019,Application,lost,Leslie Winkle,Canada,Michael  Zdybel,"$3,300"
3138,Technical Content Writer,1/17/2019,Application,lost,Leslie Winkle,Germany,Iryna  Kadzielawa,"$1,300"
3139,Operations Manager,1/17/2019,Profile review,lost,Raj Koothrappali,Poland,Anna  Malikzada,"$1,500"
3140,Product Manager,1/17/2019,Profile review,lost,Sheldon Cooper,Ukraine,Bartosz  Gutsal,"$1,800"
3128,Front-End Developer,1/16/2019,Profile review,lost,Leslie Winkle,Netherlands,Alex  Tyshchenko,"$2,600"
3129,Front-End Developer,1/16/2019,Profile review,lost,Leslie Winkle,South Korea,Anna   Leon,"$1,600"
3131,Front-End Developer,1/16/2019,Application,lost,Leslie Winkle,Ukraine,Valentina  Kasian,$700
3132,Front-End Developer,1/16/2019,Application,lost,Leslie Winkle,Netherlands,Navin  Martynenko,"$1,300"
3135,Operations Manager,1/16/2019,Profile review,lost,Raj Koothrappali,Netherlands,Justyna  Djamanbalaev,"$1,600"
3136,Technical Content Writer,1/16/2019,Application,lost,Leslie Winkle,South Korea,Mario  Zymovets,"$1,600"
3137,Technical Content Writer,1/16/2019,Application,lost,Leslie Winkle,Brazil,VLADYSLAV  Bratun,$700
3121,Operations Manager,1/15/2019,Profile review,lost,Raj Koothrappali,India,Andrew Troukha  Torn,"$2,600"
3122,Operations Manager,1/15/2019,Profile review,lost,Raj Koothrappali,Singapore,Shashank   Kachan,"$6,000"
3123,Front-End Developer,1/15/2019,Application,lost,Leslie Winkle,Spain,Khrystyna  Vergun,"$2,000"
3125,Operations Manager,1/15/2019,Profile review,lost,Raj Koothrappali,Germany,António  Khmil,"$3,300"
3126,Operations Manager,1/15/2019,Profile review,lost,Raj Koothrappali,Sweeden,Diogo  Walusiak,"$6,000"
3127,Chief Operating Officer,1/15/2019,Profile review,lost,Raj Koothrappali,Netherlands,Oleksandr  Lapin,"$1,900"
3109,Product Manager,1/14/2019,Application,lost,Leslie Winkle,United States,Olexander   Akauba,"$6,000"
3110,Technical Content Writer,1/14/2019,Profile review,lost,Leslie Winkle,Germany,Tihmene Baliński,$500
3111,Full Stack Engineer,1/14/2019,Test task,lost,Sheldon Cooper,Netherlands,Kirill  Zakhozhyi,"$2,600"
3112,Operations Manager,1/14/2019,Profile review,lost,Raj Koothrappali,Netherlands,Igor  Gudzenko,"$2,300"
3113,Product Manager/Project Manager,1/14/2019,Profile review,lost,Sheldon Cooper,South Korea,Iryna  Bondarets,"$2,500"
3114,Operations Manager,1/14/2019,Profile review,lost,Raj Koothrappali,Canada,Kseniia  Miniailenko,"$1,000"
3115,Front-End Developer,1/14/2019,Application,lost,Leslie Winkle,Poland,Javier Saez  Deundiak,"$6,000"
3116,Front-End Developer,1/14/2019,Application,lost,Leslie Winkle,Netherlands,Valerii  Trachim,"$2,600"
3117,Operations Manager,1/14/2019,Profile review,lost,Raj Koothrappali,Poland,Piotr  Kuznietsov,$300
3118,Chief Operating Officer,1/14/2019,Profile review,lost,Raj Koothrappali,South Korea,Kirill  Gafinov,"$6,500"
3119,Operations Manager,1/14/2019,Profile review,lost,Raj Koothrappali,United States,Maciej  Risteska Taseski,$800
3105,Front-End Developer,1/13/2019,Application,lost,Leslie Winkle,United States,Eugenia  Hassan Hassan,"$1,300"
3106,Operations Manager,1/13/2019,Profile review,lost,Raj Koothrappali,France,Nicholas  Noel De Leon,$800
3107,Front-End Developer,1/13/2019,Application,lost,Leslie Winkle,South Korea,Anatolii  Zhukov,$700
3108,Operations Manager,1/13/2019,Profile review,lost,Raj Koothrappali,Spain,Daniel  McDonald,"$6,000"
3100,Link Building And Outreach Specialist,1/12/2019,Application,lost,Leslie Winkle,Sweeden,Marek  Borzykh,"$2,900"
3102,Product Manager,1/12/2019,Profile review,lost,Sheldon Cooper,Germany,Muhammad Rajib  Yanchiy,"$3,300"
3103,Technical Content Writer,1/12/2019,Application,lost,Leslie Winkle,Spain,Artem   Maximov,"$6,000"
3104,Front-End Developer,1/12/2019,Application,lost,Leslie Winkle,Germany,Yevhen  Stasko,"$2,900"
3092,Full Stack Engineer,1/11/2019,Test task,lost,Sheldon Cooper,Spain,Anastasiia  Jakubowska,"$2,000"
3093,Technical Content Writer,1/11/2019,Application,lost,Leslie Winkle,Ukraine,Olga  Golovtseva,"$2,900"
3094,SEO Expert,1/11/2019,Application,lost,Leslie Winkle,Germany,Monika  Homer-Earley,"$1,300"
3095,Front-End Developer,1/11/2019,Application,lost,Leslie Winkle,France,Matteo  Majewski,"$1,900"
3096,Operations Manager,1/11/2019,Profile review,lost,Raj Koothrappali,United States,Kamil  Geval,"$2,600"
3097,Chief Operating Officer,1/11/2019,Profile review,lost,Raj Koothrappali,Sweeden,Alina   Novozhylova,"$3,300"
3098,Operations Manager,1/11/2019,Profile review,lost,Raj Koothrappali,South Korea,Ilya  Souidi,"$1,300"
3099,Technical Content Writer,1/11/2019,Application,lost,Leslie Winkle,Spain,Anna-Mariia  Rudzevcih,"$1,000"
3088,Full Stack Engineer,1/10/2019,Test task,lost,Sheldon Cooper,Brazil,Yevhen  Burson,"$1,000"
3091,Full Stack Engineer,1/10/2019,Profile review,lost,Sheldon Cooper,Poland,Paulina  Hussain,"$2,100"
3082,Full Stack Engineer,1/9/2019,Profile review,lost,Sheldon Cooper,France,Andrey  Antnonova,"$1,400"
3083,Technical Content Writer,1/9/2019,Profile review,lost,Leslie Winkle,Poland,Oleksandr   Obrzut,$800
3084,Front-End Developer,1/9/2019,Test task,lost,Leslie Winkle,South Korea,Oleksandra  Shevchenko,"$1,500"
3085,Front-End Developer,1/9/2019,Profile review,lost,Leslie Winkle,Singapore,Anna  O,"$1,400"
3076,Full Stack Engineer,1/8/2019,Test task,lost,Sheldon Cooper,India,Kateryna  Kushnaryov,"$2,000"
3077,Product Manager,1/8/2019,Profile review,lost,Leslie Winkle,Canada,Yaroslav  Rusiecka Azgour,"$5,900"
3078,Product Manager,1/8/2019,Profile review,lost,Sheldon Cooper,Canada,Mikołaj  Bolat,"$3,300"
3079,Product Manager,1/8/2019,Profile review,lost,Sheldon Cooper,Canada,Irina  Khrabrov,$300
3080,Front-End Developer,1/8/2019,Application,lost,Leslie Winkle,United States,Nikita  Varnin,"$1,000"
3081,Front-End Developer,1/8/2019,Profile review,lost,Leslie Winkle,United Kingdom,Osegbemoh  Iuzikov,"$1,600"
3073,Front-End Developer,1/7/2019,Application,lost,Leslie Winkle,India,Sergey  Rodriguez,"$1,000"
3074,Technical Content Writer,1/7/2019,Application,lost,Leslie Winkle,Canada,Mary  Botelho,"$4,200"
3075,Product Manager/Project Manager,1/7/2019,Profile review,lost,Sheldon Cooper,Singapore,Anton   Krzysztofek,"$3,100"
3070,Technical Content Writer,1/4/2019,Profile review,lost,Leslie Winkle,Sweeden,Kostya  Agostino,"$1,100"
3071,Technical Content Writer,1/4/2019,Profile review,lost,Leslie Winkle,Spain,Magdalena  Dhalkari Dhalkari,$800
3068,Link Building And Outreach Specialist,1/3/2019,Profile review,lost,Leslie Winkle,Brazil,Dima  Arosemena,$600
3069,Technical Content Writer,1/3/2019,Test task,lost,Leslie Winkle,Sweeden,Miguel   Kumar,"$1,000"
3065,Full Stack Engineer,1/2/2019,Profile review,lost,Leslie Winkle,United Kingdom,Mohsun  Anzel,"$6,000"
3066,Technical Content Writer,1/2/2019,Application,lost,Leslie Winkle,Singapore,Olga  Koretsky,$500
3067,Technical Content Writer,1/2/2019,Profile review,lost,Leslie Winkle,Spain,Serhii  Gapanyuk,$700
3063,Operations Manager,1/1/2019,Profile review,lost,Raj Koothrappali,India,Yuliia  Stadnichenko,"$2,300"
3062,Operations Manager,12/31/2018,Profile review,lost,Raj Koothrappali,Poland,Nikolay  Duklewski,"$3,300"
3059,Product Manager,12/30/2018,Profile review,lost,Leslie Winkle,India,Mariusz  Kruhlikova,"$3,900"
3061,Chief Operating Officer,12/30/2018,Profile review,lost,Raj Koothrappali,Netherlands,Paulina  Fediaiev,"$6,000"
3056,Technical Content Writer,12/28/2018,Profile review,lost,Leslie Winkle,Germany,Andriy  Vorobyova,"$1,000"
3057,Full Stack Engineer,12/28/2018,Application,lost,Leslie Winkle,Ukraine,Heidi  Lishchynovskyi,"$2,300"
3058,Link Building And Outreach Specialist,12/28/2018,Profile review,lost,Leslie Winkle,Germany,Anatolii  Leusenko,"$1,300"
3053,Full Stack Engineer,12/27/2018,Profile review,lost,Leslie Winkle,South Korea,Ilya  Manuylov,"$2,000"
3054,Operations Manager,12/27/2018,Test task,lost,Raj Koothrappali,Netherlands,Vladimir  Beliyeva,"$1,300"
3055,Technical Content Writer,12/27/2018,Application,lost,Leslie Winkle,India,Vasyl  Gurjar,"$6,000"
3052,Operations Manager,12/25/2018,Profile review,lost,Raj Koothrappali,United Kingdom,Alina   Hrynchuk,"$2,000"
3049,Operations Manager,12/24/2018,Profile review,lost,Raj Koothrappali,Canada,Alexandre  Truskavetska,"$3,900"
3050,Technical Content Writer,12/24/2018,Profile review,lost,Leslie Winkle,United States,Sergey  Shulgesterova,$500
3051,Full Stack Engineer,12/24/2018,Profile review,lost,Sheldon Cooper,United States,Anna  Sudan,"$3,300"
3048,Front-End Developer,12/23/2018,Application,lost,Leslie Winkle,Sweeden,Sana  Gilbertson,$700
3046,Front-End Developer,12/22/2018,Application,lost,Leslie Winkle,Netherlands,Anthony  Badyka,$500
3042,Front-End Developer,12/20/2018,Test task,lost,Sheldon Cooper,United States,Ievgen  Zambrano,"$3,300"
3045,Product Manager,12/20/2018,Profile review,lost,Sheldon Cooper,Poland,Mykhailo  Okeke,"$1,700"
3038,Technical Content Writer,12/19/2018,Profile review,lost,Leslie Winkle,South Korea,Andrii  Tsaruk,"$1,000"
3039,Technical Content Writer,12/19/2018,Prescreen call,lost,Leslie Winkle,Poland,Alina  Martynenko,"$1,100"
3040,Technical Content Writer,12/19/2018,Application,lost,Leslie Winkle,United States,Pawel  Shevchenko,$500
3041,Technical Content Writer,12/19/2018,Application,lost,Leslie Winkle,Brazil,VladaV  Brynza,"$1,300"
3035,Full Stack Engineer,12/18/2018,Profile review,lost,Sheldon Cooper,Singapore,Tamara   Shchukin,"$1,300"
3036,Operations Manager,12/18/2018,Profile review,lost,Raj Koothrappali,Spain,Yevhen   Savytska,"$3,900"
3037,Technical Content Writer,12/18/2018,Profile review,lost,Leslie Winkle,United States,Yana  Khusuma,$500
3033,Full Stack Engineer,12/17/2018,Profile review,lost,Leslie Winkle,Poland,Elina  Rippa,"$6,000"
3034,Full Stack Engineer,12/17/2018,Full Day,lost,Sheldon Cooper,Spain,Tushar   Chikunova,"$2,800"
3030,Front-End Developer,12/16/2018,Profile review,lost,Leslie Winkle,United Kingdom,Oleksii  Sidko,"$4,600"
3032,Product Manager,12/16/2018,Profile review,lost,Sheldon Cooper,Spain,Paweł  Zhylina,"$3,300"
